"Export Date: December 11, 2024"
Export Time: 12:36 GMT
Exported Row Number: 10000
"Funding for The GeneNetwork: NIGMS (R01 GM123489, 2017-2026), NIDA (P30 DA044223, 2017-2022), NIA (R01AG043930, 2013-2018), NIAAA (U01 AA016662, U01 AA013499, U24 AA013513, U01 AA014425, 2006-2017), NIDA/NIMH/NIAAA (P20-DA 21131, 2001-2012), NCI MMHCC (U01CA105417), NCRR/BIRN (U24 RR021760)"

Index,URL,Species,Group,Dataset,Record ID,Symbol,Description,ProbeTarget,PubMed_ID,Chr,Mb,Alias,Gene_ID,Homologene_ID,UniGene_ID,Strand_Probe,Probe_set_specificity,Probe_set_BLAT_score,Probe_set_BLAT_Mb_start,Probe_set_BLAT_Mb_end,QTL_Chr,QTL_Mb,Locus_at_Peak,Max_LRS,P_value_of_MAX,Mean_Expression,GSM300166,GSM300166_SE,GSM300167,GSM300167_SE,GSM300168,GSM300168_SE,GSM300169,GSM300169_SE,GSM300170,GSM300170_SE,GSM300171,GSM300171_SE,GSM300172,GSM300172_SE,GSM300173,GSM300173_SE,GSM300174,GSM300174_SE,GSM300175,GSM300175_SE,GSM300176,GSM300176_SE,GSM300177,GSM300177_SE,GSM300178,GSM300178_SE,GSM300179,GSM300179_SE,GSM300180,GSM300180_SE,GSM300181,GSM300181_SE,GSM300182,GSM300182_SE,GSM300183,GSM300183_SE,GSM300185,GSM300185_SE,GSM300186,GSM300186_SE,GSM300187,GSM300187_SE,GSM300188,GSM300188_SE,GSM300189,GSM300189_SE,GSM300190,GSM300190_SE,GSM300191,GSM300191_SE,GSM300192,GSM300192_SE,GSM300193,GSM300193_SE,GSM300194,GSM300194_SE,GSM300195,GSM300195_SE,GSM300196,GSM300196_SE,GSM300197,GSM300197_SE,GSM300198,GSM300198_SE,GSM300199,GSM300199_SE,GSM300200,GSM300200_SE,GSM300201,GSM300201_SE,GSM300202,GSM300202_SE,GSM300203,GSM300203_SE,GSM300204,GSM300204_SE,GSM300205,GSM300205_SE,GSM300206,GSM300206_SE,GSM300207,GSM300207_SE,GSM300208,GSM300208_SE,GSM300209,GSM300209_SE,GSM300210,GSM300210_SE,GSM300211,GSM300211_SE,GSM300212,GSM300212_SE,GSM300213,GSM300213_SE,GSM300214,GSM300214_SE,GSM300215,GSM300215_SE,GSM300216,GSM300216_SE,GSM300217,GSM300217_SE,GSM300218,GSM300218_SE,GSM300219,GSM300219_SE,GSM300220,GSM300220_SE,GSM300221,GSM300221_SE,GSM300222,GSM300222_SE,GSM300223,GSM300223_SE,GSM300224,GSM300224_SE,GSM300225,GSM300225_SE,GSM300226,GSM300226_SE,GSM300227,GSM300227_SE,GSM300228,GSM300228_SE,GSM300229,GSM300229_SE,GSM300230,GSM300230_SE,GSM300231,GSM300231_SE,GSM300232,GSM300232_SE,GSM300233,GSM300233_SE,GSM300234,GSM300234_SE,GSM300235,GSM300235_SE,GSM300236,GSM300236_SE,GSM300237,GSM300237_SE,GSM300238,GSM300238_SE,GSM300239,GSM300239_SE,GSM300240,GSM300240_SE,GSM300241,GSM300241_SE,GSM300242,GSM300242_SE,GSM300243,GSM300243_SE,GSM300244,GSM300244_SE,GSM300245,GSM300245_SE,GSM300246,GSM300246_SE,GSM300247,GSM300247_SE,GSM300248,GSM300248_SE,GSM300249,GSM300249_SE,GSM300250,GSM300250_SE,GSM300251,GSM300251_SE,GSM300252,GSM300252_SE,GSM300253,GSM300253_SE,GSM300254,GSM300254_SE,GSM300255,GSM300255_SE,GSM300256,GSM300256_SE,GSM300258,GSM300258_SE,GSM300259,GSM300259_SE,GSM300260,GSM300260_SE,GSM300261,GSM300261_SE,GSM300262,GSM300262_SE,GSM300263,GSM300263_SE,GSM300264,GSM300264_SE,GSM300265,GSM300265_SE,GSM300266,GSM300266_SE,GSM300267,GSM300267_SE,GSM300268,GSM300268_SE,GSM300269,GSM300269_SE,GSM300270,GSM300270_SE,GSM300271,GSM300271_SE,GSM300272,GSM300272_SE,GSM300273,GSM300273_SE,GSM300274,GSM300274_SE,GSM300275,GSM300275_SE,GSM300276,GSM300276_SE,GSM300277,GSM300277_SE,GSM300278,GSM300278_SE,GSM300279,GSM300279_SE,GSM300280,GSM300280_SE,GSM300281,GSM300281_SE,GSM300282,GSM300282_SE,GSM300283,GSM300283_SE,GSM300284,GSM300284_SE,GSM300285,GSM300285_SE,GSM300286,GSM300286_SE,GSM300287,GSM300287_SE,GSM300288,GSM300288_SE,GSM300289,GSM300289_SE,GSM300290,GSM300290_SE,GSM300291,GSM300291_SE,GSM300292,GSM300292_SE,GSM300293,GSM300293_SE,GSM300294,GSM300294_SE,GSM300295,GSM300295_SE,GSM300296,GSM300296_SE,GSM300297,GSM300297_SE,GSM300298,GSM300298_SE,GSM300299,GSM300299_SE,GSM300300,GSM300300_SE,GSM300301,GSM300301_SE,GSM300302,GSM300302_SE,GSM300303,GSM300303_SE,GSM300304,GSM300304_SE,GSM300305,GSM300305_SE,GSM300306,GSM300306_SE,GSM300307,GSM300307_SE,GSM300308,GSM300308_SE,GSM300309,GSM300309_SE,GSM300310,GSM300310_SE,GSM300311,GSM300311_SE,GSM300312,GSM300312_SE,GSM300313,GSM300313_SE,GSM300314,GSM300314_SE,GSM300315,GSM300315_SE,GSM300316,GSM300316_SE,GSM300317,GSM300317_SE,GSM300318,GSM300318_SE,GSM300319,GSM300319_SE,GSM300320,GSM300320_SE,GSM300321,GSM300321_SE,GSM300322,GSM300322_SE,GSM300323,GSM300323_SE,GSM300324,GSM300324_SE,GSM300325,GSM300325_SE,GSM300326,GSM300326_SE,GSM300327,GSM300327_SE,GSM300328,GSM300328_SE,GSM300329,GSM300329_SE,GSM300330,GSM300330_SE,GSM300331,GSM300331_SE,GSM300332,GSM300332_SE,GSM300333,GSM300333_SE,GSM300335,GSM300335_SE,GSM300338,GSM300338_SE,GSM300339,GSM300339_SE,GSM300340,GSM300340_SE,GSM300341,GSM300341_SE,GSM318840,GSM318840_SE,GSM350078,GSM350078_SE
35,https://genenetwork.org/show_trait?trait_id=64488_at&dataset=UCI_EC_0913,human,Aging-Brain-UCI,UCI_EC_0913,64488_at,IRGQ,"immunity-related GTPase family, Q",,N/A,19,48.781928,IRGQ,126298,N/A,Hs.6217,-,0.0,0.0,48.781928,48.783356,,,,,,9.342025659023188,x,x,x,x,x,x,x,x,x,x,x,x,x,x,9.568,,x,x,x,x,x,x,9.27,,x,x,x,x,x,x,9.465,,x,x,x,x,x,x,8.544,,x,x,x,x,9.02,,x,x,x,x,9.484,,x,x,x,x,x,x,9.37,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,9.381,,x,x,x,x,x,x,9.231,,x,x,x,x,x,x,x,x,x,x,9.136,,x,x,x,x,x,x,9.534,,x,x,x,x,x,x,9.509,,x,x,x,x,x,x,x,x,x,x,8.877,,x,x,9.318,,x,x,x,x,x,x,9.336,,x,x,x,x,x,x,9.407,,x,x,x,x,x,x,9.638,,x,x,x,x,x,x,x,x,x,x,8.83,,x,x,x,x,x,x,9.109,,x,x,x,x,x,x,x,x,9.729,,x,x,x,x,8.86,,x,x,x,x,x,x,x,x,x,x,8.927,,x,x,x,x,x,x,9.215,,x,x,x,x,x,x,9.687,,x,x,x,x,x,x,9.336,,x,x,x,x,x,x,x,x,x,x,9.322,,x,x,x,x,x,x,9.79,,x,x,x,x,x,x,9.682,,x,x,x,x,x,x,9.759,,x,x,x,x,9.195,,x,x,x,x,x,x,9.581,,x,x,x,x,x,x,9.139,,x,x,x,x,x,x,9.465,,x,x,x,x,x,x,9.519,,x,x,x,x,x,x,9.678,,x,x,x,x,x,x,9.31,,x,x,x,x,x,x,9.316,,x,x,x,x,x,x,9.229,,x,x,x,x,9.573,,x,x,x,x,x,x,x,x,x,x
36,https://genenetwork.org/show_trait?trait_id=239177_at&dataset=UCI_EC_0913,human,Aging-Brain-UCI,UCI_EC_0913,239177_at,IRGQ,"immunity-related GTPase family, Q",,N/A,19,48.785074,IRGQ,126298,N/A,Hs.6217,-,0.0,0.0,48.785074,48.785677,,,,,,7.353564091217824,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.25,,x,x,x,x,x,x,7.226,,x,x,x,x,x,x,7.156,,x,x,x,x,x,x,6.468,,x,x,x,x,6.893,,x,x,x,x,8.009,,x,x,x,x,x,x,7.363,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.335,,x,x,x,x,x,x,6.933,,x,x,x,x,x,x,x,x,x,x,6.357,,x,x,x,x,x,x,7.684,,x,x,x,x,x,x,7.285,,x,x,x,x,x,x,x,x,x,x,6.932,,x,x,7.297,,x,x,x,x,x,x,7.226,,x,x,x,x,x,x,7.027,,x,x,x,x,x,x,8.109,,x,x,x,x,x,x,x,x,x,x,7.184,,x,x,x,x,x,x,7.266,,x,x,x,x,x,x,x,x,7.577,,x,x,x,x,6.601,,x,x,x,x,x,x,x,x,x,x,6.659,,x,x,x,x,x,x,7.103,,x,x,x,x,x,x,8.131,,x,x,x,x,x,x,7.377,,x,x,x,x,x,x,x,x,x,x,7.208,,x,x,x,x,x,x,8.389,,x,x,x,x,x,x,7.755,,x,x,x,x,x,x,8.112,,x,x,x,x,7.367,,x,x,x,x,x,x,7.798,,x,x,x,x,x,x,7.39,,x,x,x,x,x,x,7.493,,x,x,x,x,x,x,7.737,,x,x,x,x,x,x,7.735,,x,x,x,x,x,x,7.038,,x,x,x,x,x,x,7.369,,x,x,x,x,x,x,7.435,,x,x,x,x,7.515,,x,x,x,x,x,x,x,x,x,x
37,https://genenetwork.org/show_trait?trait_id=242183_at&dataset=UCI_EC_0913,human,Aging-Brain-UCI,UCI_EC_0913,242183_at,IRGQ,"immunity-related GTPase family, Q",,N/A,19,48.7844,IRGQ,126298,N/A,Hs.6217,-,0.0,0.0,48.7844,48.785218,,,,,,7.402410225990491,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.276,,x,x,x,x,x,x,7.163,,x,x,x,x,x,x,6.911,,x,x,x,x,x,x,6.647,,x,x,x,x,6.944,,x,x,x,x,8.153,,x,x,x,x,x,x,7.105,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.4,,x,x,x,x,x,x,6.929,,x,x,x,x,x,x,x,x,x,x,6.902,,x,x,x,x,x,x,8.094,,x,x,x,x,x,x,7.286,,x,x,x,x,x,x,x,x,x,x,7.01,,x,x,7.455,,x,x,x,x,x,x,7.535,,x,x,x,x,x,x,7.306,,x,x,x,x,x,x,8.283,,x,x,x,x,x,x,x,x,x,x,6.701,,x,x,x,x,x,x,6.941,,x,x,x,x,x,x,x,x,8.138,,x,x,x,x,6.762,,x,x,x,x,x,x,x,x,x,x,6.802,,x,x,x,x,x,x,7.102,,x,x,x,x,x,x,7.86,,x,x,x,x,x,x,7.482,,x,x,x,x,x,x,x,x,x,x,7.263,,x,x,x,x,x,x,8.203,,x,x,x,x,x,x,7.66,,x,x,x,x,x,x,8.308,,x,x,x,x,7.018,,x,x,x,x,x,x,7.814,,x,x,x,x,x,x,7.156,,x,x,x,x,x,x,7.439,,x,x,x,x,x,x,7.802,,x,x,x,x,x,x,8.089,,x,x,x,x,x,x,7.146,,x,x,x,x,x,x,7.49,,x,x,x,x,x,x,7.458,,x,x,x,x,7.661,,x,x,x,x,x,x,x,x,x,x
38,https://genenetwork.org/show_trait?trait_id=1555833_a_at&dataset=UCI_EC_0913,human,Aging-Brain-UCI,UCI_EC_0913,1555833_a_at,IRGQ,"immunity-related GTPase family, Q",,N/A,19,48.781928,IRGQ,126298,N/A,Hs.6217,-,0.0,0.0,48.781928,48.78702,,,,,,10.167794863382975,x,x,x,x,x,x,x,x,x,x,x,x,x,x,10.489,,x,x,x,x,x,x,10.063,,x,x,x,x,x,x,10.279,,x,x,x,x,x,x,9.321,,x,x,x,x,9.621,,x,x,x,x,10.338,,x,x,x,x,x,x,10.145,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,10.366,,x,x,x,x,x,x,9.846,,x,x,x,x,x,x,x,x,x,x,9.896,,x,x,x,x,x,x,10.475,,x,x,x,x,x,x,10.378,,x,x,x,x,x,x,x,x,x,x,9.262,,x,x,10.178,,x,x,x,x,x,x,10.077,,x,x,x,x,x,x,10.167,,x,x,x,x,x,x,10.775,,x,x,x,x,x,x,x,x,x,x,9.537,,x,x,x,x,x,x,9.736,,x,x,x,x,x,x,x,x,10.729,,x,x,x,x,9.655,,x,x,x,x,x,x,x,x,x,x,9.611,,x,x,x,x,x,x,10.052,,x,x,x,x,x,x,10.644,,x,x,x,x,x,x,10.273,,x,x,x,x,x,x,x,x,x,x,10.085,,x,x,x,x,x,x,10.781,,x,x,x,x,x,x,10.536,,x,x,x,x,x,x,10.64,,x,x,x,x,9.841,,x,x,x,x,x,x,10.54,,x,x,x,x,x,x,9.931,,x,x,x,x,x,x,10.249,,x,x,x,x,x,x,10.495,,x,x,x,x,x,x,10.504,,x,x,x,x,x,x,10.235,,x,x,x,x,x,x,10.212,,x,x,x,x,x,x,10.054,,x,x,x,x,10.528,,x,x,x,x,x,x,x,x,x,x
39,https://genenetwork.org/show_trait?trait_id=1563335_at&dataset=UCI_EC_0913,human,Aging-Brain-UCI,UCI_EC_0913,1563335_at,IRGM,"immunity-related GTPase family, M",,N/A,5,150.208251,IRGM,345611,N/A,Hs.519680,+,0.0,0.0,150.208251,150.260488,,,,,,4.816666603088379,x,x,x,x,x,x,x,x,x,x,x,x,x,x,4.927,,x,x,x,x,x,x,4.776,,x,x,x,x,x,x,4.759,,x,x,x,x,x,x,4.813,,x,x,x,x,4.851,,x,x,x,x,4.864,,x,x,x,x,x,x,4.876,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,4.807,,x,x,x,x,x,x,4.963,,x,x,x,x,x,x,x,x,x,x,4.516,,x,x,x,x,x,x,4.845,,x,x,x,x,x,x,4.929,,x,x,x,x,x,x,x,x,x,x,4.743,,x,x,4.858,,x,x,x,x,x,x,4.792,,x,x,x,x,x,x,4.786,,x,x,x,x,x,x,4.82,,x,x,x,x,x,x,x,x,x,x,4.908,,x,x,x,x,x,x,4.711,,x,x,x,x,x,x,x,x,4.887,,x,x,x,x,4.704,,x,x,x,x,x,x,x,x,x,x,4.657,,x,x,x,x,x,x,4.74,,x,x,x,x,x,x,4.832,,x,x,x,x,x,x,4.785,,x,x,x,x,x,x,x,x,x,x,4.829,,x,x,x,x,x,x,4.745,,x,x,x,x,x,x,4.665,,x,x,x,x,x,x,4.99,,x,x,x,x,4.935,,x,x,x,x,x,x,4.987,,x,x,x,x,x,x,4.736,,x,x,x,x,x,x,4.78,,x,x,x,x,x,x,4.813,,x,x,x,x,x,x,4.785,,x,x,x,x,x,x,4.877,,x,x,x,x,x,x,4.804,,x,x,x,x,x,x,4.844,,x,x,x,x,4.911,,x,x,x,x,x,x,x,x,x,x
40,https://genenetwork.org/show_trait?trait_id=1569310_at&dataset=UCI_EC_0913,human,Aging-Brain-UCI,UCI_EC_0913,1569310_at,IRGQ,"immunity-related GTPase family, Q",,N/A,19,48.787865,IRGQ,126298,N/A,Hs.6217,-,0.0,0.0,48.787865,48.791651,,,,,,6.762846164214305,x,x,x,x,x,x,x,x,x,x,x,x,x,x,6.655,,x,x,x,x,x,x,6.763,,x,x,x,x,x,x,6.686,,x,x,x,x,x,x,6.532,,x,x,x,x,6.595,,x,x,x,x,7.316,,x,x,x,x,x,x,6.767,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,6.827,,x,x,x,x,x,x,6.608,,x,x,x,x,x,x,x,x,x,x,6.58,,x,x,x,x,x,x,6.934,,x,x,x,x,x,x,6.537,,x,x,x,x,x,x,x,x,x,x,6.884,,x,x,6.434,,x,x,x,x,x,x,6.511,,x,x,x,x,x,x,6.409,,x,x,x,x,x,x,6.85,,x,x,x,x,x,x,x,x,x,x,6.998,,x,x,x,x,x,x,6.842,,x,x,x,x,x,x,x,x,6.651,,x,x,x,x,6.762,,x,x,x,x,x,x,x,x,x,x,6.879,,x,x,x,x,x,x,6.427,,x,x,x,x,x,x,6.975,,x,x,x,x,x,x,6.964,,x,x,x,x,x,x,x,x,x,x,6.492,,x,x,x,x,x,x,6.925,,x,x,x,x,x,x,6.785,,x,x,x,x,x,x,7.166,,x,x,x,x,6.774,,x,x,x,x,x,x,7.073,,x,x,x,x,x,x,6.447,,x,x,x,x,x,x,6.79,,x,x,x,x,x,x,7.244,,x,x,x,x,x,x,7.12,,x,x,x,x,x,x,6.35,,x,x,x,x,x,x,6.725,,x,x,x,x,x,x,6.804,,x,x,x,x,6.67,,x,x,x,x,x,x,x,x,x,x
41,https://genenetwork.org/show_trait?trait_id=231100_at&dataset=UCI_HC_0913,human,Aging-Brain-UCI,UCI_HC_0913,231100_at,RRAD,"Ras-related associated with diabetes (RRAD), transcript variant 1, mRNA",,N/A,16,65.51354,RRAD,6236,N/A,Hs.1027,+,0.0,0.0,65.51354,65.516412,,,,,,6.080999962119169,x,x,x,x,6.322,,5.907,,5.927,,6.276,,6.58,,x,x,6.085,,x,x,x,x,x,x,6.046,,x,x,x,x,x,x,6.105,,x,x,5.938,,x,x,6.016,,x,x,x,x,6.034,,x,x,x,x,5.944,,x,x,x,x,x,x,6.487,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,6.143,,x,x,x,x,x,x,6.496,,x,x,x,x,x,x,x,x,x,x,6.015,,x,x,x,x,x,x,6.408,,x,x,x,x,x,x,5.989,,x,x,x,x,x,x,6.31,,x,x,x,x,x,x,5.997,,x,x,x,x,x,x,5.944,,x,x,x,x,x,x,5.988,,x,x,x,x,x,x,6.241,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,5.97,,x,x,x,x,x,x,x,x,x,x,5.74,,x,x,x,x,x,x,x,x,x,x,5.863,,x,x,x,x,x,x,5.938,,x,x,x,x,x,x,5.777,,x,x,x,x,x,x,5.982,,x,x,x,x,x,x,x,x,x,x,5.978,,x,x,x,x,x,x,6.245,,x,x,x,x,x,x,6.245,,x,x,x,x,x,x,6.07,,x,x,x,x,6.096,,x,x,x,x,x,x,5.954,,x,x,x,x,x,x,5.871,,x,x,x,x,x,x,6.075,,x,x,x,x,x,x,5.827,,x,x,x,x,x,x,6.213,,x,x,x,x,x,x,6.053,,x,x,x,x,x,x,6.147,,x,x,x,x,x,x,5.95,,x,x,x,x,6.291,,x,x,x,x,x,x,x,x
42,https://genenetwork.org/show_trait?trait_id=214392_at&dataset=UCI_SG_0913,human,Aging-Brain-UCI,UCI_SG_0913,214392_at,IRGC,"immunity-related GTPase family, cinema",,N/A,19,48.91455,IRGC,56269,N/A,Hs.515444,+,0.0,0.0,48.91455,48.915942,,,,,,7.116124967734019,x,x,6.907,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.269,,x,x,x,x,x,x,6.998,,x,x,x,x,x,x,x,x,x,x,x,x,6.989,,x,x,x,x,6.823,,x,x,x,x,x,x,6.95,,x,x,x,x,x,x,7.15,,x,x,6.889,,x,x,7.124,,x,x,x,x,x,x,6.931,,x,x,x,x,x,x,7.069,,x,x,7.082,,x,x,x,x,x,x,6.865,,x,x,x,x,x,x,6.944,,x,x,x,x,x,x,7.323,,x,x,x,x,x,x,7.191,,x,x,x,x,x,x,7.113,,x,x,x,x,x,x,7.247,,x,x,x,x,x,x,7.167,,x,x,x,x,x,x,7.1,,x,x,7.12,,x,x,x,x,7.39,,7.092,,x,x,x,x,7.144,,x,x,x,x,x,x,x,x,7.467,,x,x,x,x,x,x,7.177,,x,x,7.221,,x,x,x,x,x,x,7.215,,x,x,x,x,x,x,7.255,,x,x,x,x,x,x,7.273,,x,x,x,x,x,x,7.273,,x,x,7.194,,x,x,x,x,x,x,6.977,,x,x,x,x,x,x,7.264,,x,x,x,x,x,x,7.181,,x,x,x,x,7.147,,x,x,x,x,x,x,6.963,,x,x,x,x,x,x,7.287,,x,x,x,x,x,x,6.844,,x,x,x,x,x,x,7.254,,x,x,x,x,x,x,7.148,,x,x,x,x,x,x,7.211,,x,x,x,x,x,x,7.072,,x,x,x,x,x,x,6.811,,x,x,x,x,7.158,,x,x,x,x,x,x,7.165,,7.074,,7.066,
43,https://genenetwork.org/show_trait?trait_id=221877_at&dataset=UCI_SG_0913,human,Aging-Brain-UCI,UCI_SG_0913,221877_at,IRGQ,"immunity-related GTPase family, Q",,N/A,19,48.781928,IRGQ,126298,N/A,Hs.6217,-,0.0,0.0,48.781928,48.783872,,,,,,10.527854224046072,x,x,10.004,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,10.742,,x,x,x,x,x,x,10.408,,x,x,x,x,x,x,x,x,x,x,x,x,10.169,,x,x,x,x,10.396,,x,x,x,x,x,x,10.397,,x,x,x,x,x,x,10.191,,x,x,10.161,,x,x,10.396,,x,x,x,x,x,x,10.734,,x,x,x,x,x,x,11.042,,x,x,10.013,,x,x,x,x,x,x,10.228,,x,x,x,x,x,x,10.543,,x,x,x,x,x,x,10.407,,x,x,x,x,x,x,10.52,,x,x,x,x,x,x,10.333,,x,x,x,x,x,x,10.39,,x,x,x,x,x,x,10.431,,x,x,x,x,x,x,10.419,,x,x,10.677,,x,x,x,x,10.145,,9.897,,x,x,x,x,10.816,,x,x,x,x,x,x,x,x,10.976,,x,x,x,x,x,x,10.692,,x,x,10.667,,x,x,x,x,x,x,10.659,,x,x,x,x,x,x,10.753,,x,x,x,x,x,x,10.99,,x,x,x,x,x,x,10.9,,x,x,9.948,,x,x,x,x,x,x,10.327,,x,x,x,x,x,x,10.849,,x,x,x,x,x,x,10.898,,x,x,x,x,10.925,,x,x,x,x,x,x,10.878,,x,x,x,x,x,x,10.812,,x,x,x,x,x,x,10.685,,x,x,x,x,x,x,10.836,,x,x,x,x,x,x,10.793,,x,x,x,x,x,x,10.71,,x,x,x,x,x,x,10.232,,x,x,x,x,x,x,10.737,,x,x,x,x,10.307,,x,x,x,x,x,x,10.645,,10.104,,10.555,
44,https://genenetwork.org/show_trait?trait_id=64488_at&dataset=UCI_SG_0913,human,Aging-Brain-UCI,UCI_SG_0913,64488_at,IRGQ,"immunity-related GTPase family, Q",,N/A,19,48.781928,IRGQ,126298,N/A,Hs.6217,-,0.0,0.0,48.781928,48.783356,,,,,,9.692312479019165,x,x,9.24,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,9.959,,x,x,x,x,x,x,9.596,,x,x,x,x,x,x,x,x,x,x,x,x,9.428,,x,x,x,x,9.45,,x,x,x,x,x,x,9.372,,x,x,x,x,x,x,9.506,,x,x,9.276,,x,x,9.374,,x,x,x,x,x,x,9.852,,x,x,x,x,x,x,10.111,,x,x,9.143,,x,x,x,x,x,x,9.478,,x,x,x,x,x,x,9.697,,x,x,x,x,x,x,9.615,,x,x,x,x,x,x,9.415,,x,x,x,x,x,x,9.427,,x,x,x,x,x,x,9.52,,x,x,x,x,x,x,9.7,,x,x,x,x,x,x,9.735,,x,x,9.75,,x,x,x,x,9.238,,9.097,,x,x,x,x,10.075,,x,x,x,x,x,x,x,x,10.074,,x,x,x,x,x,x,9.887,,x,x,9.895,,x,x,x,x,x,x,9.883,,x,x,x,x,x,x,9.975,,x,x,x,x,x,x,10.082,,x,x,x,x,x,x,10.006,,x,x,9.338,,x,x,x,x,x,x,9.22,,x,x,x,x,x,x,10.264,,x,x,x,x,x,x,10.064,,x,x,x,x,10.011,,x,x,x,x,x,x,10.16,,x,x,x,x,x,x,10.007,,x,x,x,x,x,x,9.755,,x,x,x,x,x,x,10.036,,x,x,x,x,x,x,10.074,,x,x,x,x,x,x,9.816,,x,x,x,x,x,x,9.623,,x,x,x,x,x,x,9.751,,x,x,x,x,9.598,,x,x,x,x,x,x,9.76,,9.289,,9.609,
45,https://genenetwork.org/show_trait?trait_id=239177_at&dataset=UCI_SG_0913,human,Aging-Brain-UCI,UCI_SG_0913,239177_at,IRGQ,"immunity-related GTPase family, Q",,N/A,19,48.785074,IRGQ,126298,N/A,Hs.6217,-,0.0,0.0,48.785074,48.785677,,,,,,7.598520825306575,x,x,7.062,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.633,,x,x,x,x,x,x,7.415,,x,x,x,x,x,x,x,x,x,x,x,x,6.856,,x,x,x,x,6.973,,x,x,x,x,x,x,7.103,,x,x,x,x,x,x,7.163,,x,x,7.075,,x,x,6.795,,x,x,x,x,x,x,8.059,,x,x,x,x,x,x,8.15,,x,x,7.091,,x,x,x,x,x,x,6.884,,x,x,x,x,x,x,7.734,,x,x,x,x,x,x,7.195,,x,x,x,x,x,x,7.266,,x,x,x,x,x,x,7.372,,x,x,x,x,x,x,7.586,,x,x,x,x,x,x,7.802,,x,x,x,x,x,x,7.732,,x,x,7.858,,x,x,x,x,7.552,,7.062,,x,x,x,x,8.274,,x,x,x,x,x,x,x,x,7.879,,x,x,x,x,x,x,7.864,,x,x,8.295,,x,x,x,x,x,x,7.644,,x,x,x,x,x,x,7.796,,x,x,x,x,x,x,8.295,,x,x,x,x,x,x,7.843,,x,x,6.578,,x,x,x,x,x,x,6.649,,x,x,x,x,x,x,8.55,,x,x,x,x,x,x,8.346,,x,x,x,x,8.625,,x,x,x,x,x,x,7.753,,x,x,x,x,x,x,8.376,,x,x,x,x,x,x,7.592,,x,x,x,x,x,x,8.322,,x,x,x,x,x,x,8.586,,x,x,x,x,x,x,8.294,,x,x,x,x,x,x,7.238,,x,x,x,x,x,x,7.626,,x,x,x,x,7.113,,x,x,x,x,x,x,7.885,,6.837,,7.051,
46,https://genenetwork.org/show_trait?trait_id=242183_at&dataset=UCI_SG_0913,human,Aging-Brain-UCI,UCI_SG_0913,242183_at,IRGQ,"immunity-related GTPase family, Q",,N/A,19,48.7844,IRGQ,126298,N/A,Hs.6217,-,0.0,0.0,48.7844,48.785218,,,,,,7.746062487363815,x,x,6.842,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.834,,x,x,x,x,x,x,7.228,,x,x,x,x,x,x,x,x,x,x,x,x,7.254,,x,x,x,x,7.056,,x,x,x,x,x,x,7.242,,x,x,x,x,x,x,7.054,,x,x,7.366,,x,x,7.296,,x,x,x,x,x,x,8.384,,x,x,x,x,x,x,8.452,,x,x,7.337,,x,x,x,x,x,x,7.049,,x,x,x,x,x,x,7.804,,x,x,x,x,x,x,7.651,,x,x,x,x,x,x,6.768,,x,x,x,x,x,x,7.851,,x,x,x,x,x,x,8.126,,x,x,x,x,x,x,7.775,,x,x,x,x,x,x,7.787,,x,x,7.994,,x,x,x,x,6.746,,6.848,,x,x,x,x,8.727,,x,x,x,x,x,x,x,x,8.174,,x,x,x,x,x,x,8.08,,x,x,8.531,,x,x,x,x,x,x,7.722,,x,x,x,x,x,x,7.754,,x,x,x,x,x,x,8.43,,x,x,x,x,x,x,8.143,,x,x,6.65,,x,x,x,x,x,x,7.322,,x,x,x,x,x,x,8.679,,x,x,x,x,x,x,8.68,,x,x,x,x,8.754,,x,x,x,x,x,x,8.056,,x,x,x,x,x,x,8.504,,x,x,x,x,x,x,7.732,,x,x,x,x,x,x,8.482,,x,x,x,x,x,x,8.671,,x,x,x,x,x,x,8.528,,x,x,x,x,x,x,7.284,,x,x,x,x,x,x,7.858,,x,x,x,x,7.371,,x,x,x,x,x,x,7.983,,6.993,,6.959,
