"Export Date: December 11, 2024"
Export Time: 12:36 GMT
Exported Row Number: 10000
"Funding for The GeneNetwork: NIGMS (R01 GM123489, 2017-2026), NIDA (P30 DA044223, 2017-2022), NIA (R01AG043930, 2013-2018), NIAAA (U01 AA016662, U01 AA013499, U24 AA013513, U01 AA014425, 2006-2017), NIDA/NIMH/NIAAA (P20-DA 21131, 2001-2012), NCI MMHCC (U01CA105417), NCRR/BIRN (U24 RR021760)"

Index,URL,Species,Group,Dataset,Record ID,Symbol,Description,ProbeTarget,PubMed_ID,Chr,Mb,Alias,Gene_ID,Homologene_ID,UniGene_ID,Strand_Probe,Probe_set_specificity,Probe_set_BLAT_score,Probe_set_BLAT_Mb_start,Probe_set_BLAT_Mb_end,QTL_Chr,QTL_Mb,Locus_at_Peak,Max_LRS,P_value_of_MAX,Mean_Expression,BN-Lx/Cub,BN-Lx/Cub_SE,SHR/OlaIpcv,SHR/OlaIpcv_SE,SHR_BNF1,SHR_BNF1_SE,BN_SHRF1,BN_SHRF1_SE,BXH2,BXH2_SE,BXH3,BXH3_SE,BXH5,BXH5_SE,BXH6,BXH6_SE,BXH8,BXH8_SE,BXH9,BXH9_SE,BXH10,BXH10_SE,BXH11,BXH11_SE,BXH12,BXH12_SE,BXH12a,BXH12a_SE,BXH13,BXH13_SE,HXB1,HXB1_SE,HXB2,HXB2_SE,HXB3,HXB3_SE,HXB4,HXB4_SE,HXB5,HXB5_SE,HXB7,HXB7_SE,HXB9,HXB9_SE,HXB10,HXB10_SE,HXB13,HXB13_SE,HXB14,HXB14_SE,HXB15,HXB15_SE,HXB16,HXB16_SE,HXB17,HXB17_SE,HXB18,HXB18_SE,HXB19,HXB19_SE,HXB20,HXB20_SE,HXB21,HXB21_SE,HXB22,HXB22_SE,HXB23,HXB23_SE,HXB24,HXB24_SE,HXB25,HXB25_SE,HXB26,HXB26_SE,HXB27,HXB27_SE,HXB29,HXB29_SE,HXB30,HXB30_SE,HXB31,HXB31_SE,F344/Stm,F344/Stm_SE,FXLE12/Stm,FXLE12/Stm_SE,FXLE13/Stm,FXLE13/Stm_SE,FXLE14/Stm,FXLE14/Stm_SE,FXLE15/Stm,FXLE15/Stm_SE,FXLE16/Stm,FXLE16/Stm_SE,FXLE17/Stm,FXLE17/Stm_SE,FXLE18/Stm,FXLE18/Stm_SE,FXLE19/Stm,FXLE19/Stm_SE,FXLE20/Stm,FXLE20/Stm_SE,FXLE21/Stm,FXLE21/Stm_SE,FXLE22/Stm,FXLE22/Stm_SE,FXLE23/Stm,FXLE23/Stm_SE,FXLE24/Stm,FXLE24/Stm_SE,FXLE25/Stm,FXLE25/Stm_SE,FXLE26/Stm,FXLE26/Stm_SE,LEXF10B/Stm,LEXF10B/Stm_SE,LEXF10C/Stm,LEXF10C/Stm_SE,LEXF11/Stm,LEXF11/Stm_SE,LEXF1A/Stm,LEXF1A/Stm_SE,LEXF1C/Stm,LEXF1C/Stm_SE,LEXF2A/Stm,LEXF2A/Stm_SE,LEXF2B/Stm,LEXF2B/Stm_SE,LEXF2C/Stm,LEXF2C/Stm_SE,LEXF3/Stm,LEXF3/Stm_SE,LEXF4/Stm,LEXF4/Stm_SE,LEXF5/Stm,LEXF5/Stm_SE,LEXF6B/Stm,LEXF6B/Stm_SE,LEXF7A/Stm,LEXF7A/Stm_SE,LEXF7B/Stm,LEXF7B/Stm_SE,LEXF7C/Stm,LEXF7C/Stm_SE,LEXF8A/Stm,LEXF8A/Stm_SE,LEXF8D/Stm,LEXF8D/Stm_SE,LEXF9/Stm,LEXF9/Stm_SE,LE/Stm,LE/Stm_SE,LEXF10A/Stm,LEXF10A/Stm_SE,BN-Lx/Cub,BN-Lx/Cub_SE,BXH10/Cub,BXH10/Cub_SE,BXH11/Cub,BXH11/Cub_SE,BXH12/Cub,BXH12/Cub_SE,BXH13/Cub,BXH13/Cub_SE,BXH2/Cub,BXH2/Cub_SE,BXH3/Cub,BXH3/Cub_SE,BXH5/Cub,BXH5/Cub_SE,BXH6/Cub,BXH6/Cub_SE,BXH8/Cub,BXH8/Cub_SE,BXH9/Cub,BXH9/Cub_SE,HXB10/Ipcv,HXB10/Ipcv_SE,HXB13/Ipcv,HXB13/Ipcv_SE,HXB15/Ipcv,HXB15/Ipcv_SE,HXB17/Ipcv,HXB17/Ipcv_SE,HXB18/Ipcv,HXB18/Ipcv_SE,HXB1/Ipcv,HXB1/Ipcv_SE,HXB20/Ipcv,HXB20/Ipcv_SE,HXB21/Ipcv,HXB21/Ipcv_SE,HXB22/Ipcv,HXB22/Ipcv_SE,HXB23/Ipcv,HXB23/Ipcv_SE,HXB24/Ipcv,HXB24/Ipcv_SE,HXB25/Ipcv,HXB25/Ipcv_SE,HXB27/Ipcv,HXB27/Ipcv_SE,HXB29/Ipcv,HXB29/Ipcv_SE,HXB2/Ipcv,HXB2/Ipcv_SE,HXB31/Ipcv,HXB31/Ipcv_SE,HXB3/Ipcv,HXB3/Ipcv_SE,HXB4/Ipcv,HXB4/Ipcv_SE,HXB5/Ipcv,HXB5/Ipcv_SE,HXB7/Ipcv,HXB7/Ipcv_SE,SHR/OlaIpcv,SHR/OlaIpcv_SE,ACI/EurMcwi,ACI/EurMcwi_SE,ACI/N,ACI/N_SE,BDIX/NemOda,BDIX/NemOda_SE,BN/Crl,BN/Crl_SE,BN/HsdShulRrrc,BN/HsdShulRrrc_SE,BN/SsN,BN/SsN_SE,BN/NHsdMcwi,BN/NHsdMcwi_SE,BN/RijHsd,BN/RijHsd_SE,BUF/Mna,BUF/Mna_SE,BUF/N,BUF/N_SE,DA/OlaHsd,DA/OlaHsd_SE,MHS/Gib,MHS/Gib_SE,MNS/Gib,MNS/Gib_SE,SBH/Ygl,SBH/Ygl_SE,SBN/Ygl,SBN/Ygl_SE,SHRSP/Gla,SHRSP/Gla_SE,SR/Jr,SR/Jr_SE,SS/Jr,SS/Jr_SE,WAG/Rij,WAG/Rij_SE,F344/DuCrl,F344/DuCrl_SE,F344/N,F344/N_SE,F344/NCrl,F344/NCrl_SE,F344/NHsd,F344/NHsd_SE,FHH/EurMcw,FHH/EurMcw_SE,GK/FarMcwi,GK/FarMcwi_SE,LEW/Crl,LEW/Crl_SE,LH/MavRrrc,LH/MavRrrc_SE,LL/MavRrrc,LL/MavRrrc_SE,LN/MavRrrc,LN/MavRrrc_SE,M520/N,M520/N_SE,M520/NrrrcMcwi,M520/NrrrcMcwi_SE,MR/N,MR/N_SE,MWF/Hsd,MWF/Hsd_SE,PVG/Seac,PVG/Seac_SE,RCS/LavRrrc,RCS/LavRrrc_SE,SHRSP/A3NCrl,SHRSP/A3NCrl_SE,SHR/NCrl,SHR/NCrl_SE,SHR/NHsd,SHR/NHsd_SE,SR/JrHsd,SR/JrHsd_SE,SS/HsdMcwiCrl,SS/HsdMcwiCrl_SE,SS/JrHsdMcwi,SS/JrHsdMcwi_SE,SS/JrHsd,SS/JrHsd_SE,WAG/RijCrl,WAG/RijCrl_SE,WKY/N,WKY/N_SE,WKY/NCrl,WKY/NCrl_SE,WKY/NHsd,WKY/NHsd_SE,WN/N,WN/N_SE,LEW/SsNHsd,LEW/SsNHsd_SE,WLI/Eer,WLI/Eer_SE,WMI/Eer,WMI/Eer_SE,HXB10WMIF1,HXB10WMIF1_SE,SHRIpcvBNMcwiF1,SHRIpcvBNMcwiF1_SE,SSMcwiSHRIpcvF1,SSMcwiSHRIpcvF1_SE,SSMcwiWLIF1,SSMcwiWLIF1_SE
32,https://genenetwork.org/show_trait?trait_id=1367862_at&dataset=KI_2A_0405_M,rat,HXBBXH,KI_2A_0405_M,1367862_at,Rrad,Ras-related associated with diabetes,,N/A,19,0.356849,Not available,83521,N/A,Rn.11189,+,20.0,243.0,0.356849,0.357378,2,124.956302,rsRn10002708,6.89221092446331,0.904,5.510375,6.108,0.364,6.017,0.313,x,x,x,x,5.531,0.294,5.122,0.555,6.045,0.293,5.36,0.161,5.801,0.629,5.372,0.419,5.445,0.301,5.558,0.546,5.234,0.307,x,x,5.028,0.203,5.11,0.617,6.065,0.575,4.537,0.176,5.914,0.279,5.827,0.405,5.285,0.399,x,x,5.229,0.293,x,x,x,x,6.66,0.265,x,x,5.316,0.574,5.414,0.36,x,x,5.909,0.613,5.434,0.271,6.544,0.361,5.216,0.148,4.41,0.276,6.051,0.731,4.883,0.0958,5.644,0.341,5.109,0.0872,x,x,5.154,0.205,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,6.108,0.364,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,6.017,0.313,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
33,https://genenetwork.org/show_trait?trait_id=1367862_at&dataset=KI_2A_0405_R,rat,HXBBXH,KI_2A_0405_R,1367862_at,Rrad,Ras-related associated with diabetes,,N/A,19,0.356849,Not available,83521,N/A,Rn.11189,+,20.0,243.0,0.356849,0.357378,5,79.292363,rsRn10007078,15.6921874909131,0.538,5.3861875,5.355,0.0661,5.597,0.0795,x,x,x,x,5.4,0.0283,5.2,0.0929,5.271,0.0994,5.342,0.0966,5.341,0.0535,5.343,0.103,5.228,0.0423,5.391,0.0985,5.407,0.0538,x,x,5.266,0.0661,5.416,0.0768,5.381,0.0545,5.327,0.0359,5.443,0.0325,5.311,0.0944,5.283,0.0419,x,x,5.267,0.0887,x,x,x,x,5.793,0.0798,x,x,5.384,0.0831,5.504,0.0556,x,x,5.37,0.0892,5.553,0.0276,5.569,0.0835,5.337,0.0934,5.443,0.156,5.564,0.201,5.14,0.0136,5.345,0.0675,5.38,0.0279,x,x,5.407,0.0998,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,5.355,0.0661,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,5.597,0.0795,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
34,https://genenetwork.org/show_trait?trait_id=1367862_at&dataset=KI_2A_0405_Rz,rat,HXBBXH,KI_2A_0405_Rz,1367862_at,Rrad,Ras-related associated with diabetes,,N/A,19,0.356849,Not available,83521,N/A,Rn.11189,+,20.0,243.0,0.356849,0.357378,5,94.903096,rsRn10007199,14.6275111695954,0.521,6.650875,6.619,0.0802,6.882,0.081,x,x,x,x,6.682,0.0439,6.453,0.106,6.535,0.102,6.589,0.0954,6.625,0.0598,6.62,0.0988,6.491,0.0368,6.662,0.115,6.645,0.0684,x,x,6.502,0.0729,6.673,0.0914,6.678,0.0618,6.578,0.0475,6.736,0.0255,6.576,0.116,6.565,0.049,x,x,6.537,0.0846,x,x,x,x,7.099,0.0914,x,x,6.617,0.107,6.759,0.0682,x,x,6.627,0.117,6.843,0.0262,6.865,0.0909,6.576,0.103,6.688,0.175,6.82,0.227,6.38,0.024,6.595,0.0844,6.658,0.0359,x,x,6.653,0.116,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,6.619,0.0802,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,6.882,0.081,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
35,https://genenetwork.org/show_trait?trait_id=A0A0G2K1U9_RNLRPGDSQNAAQARD&dataset=UND_NIDA_HXB-BXH_WBPep_log2z8_0221,rat,HXBBXH,UND_NIDA_HXB-BXH_WBPep_log2z8_0221,A0A0G2K1U9_RNLRPGDSQNAAQARD,Irgq,Immunity-related GTPase Q,,N/A,1,80.123844,Not available,292708,N/A,,+,,,80.123844,80.123844,1,126.496346,rsRn10000688,11.8269455354682,0.063,8.542976106916155,8.1795,0.301935,8.8755,0.0346482,x,x,x,x,x,x,8.7305,0.115258,x,x,8.73,0.0169706,8.4975,0.154856,x,x,x,x,x,x,8.6635,0.478711,x,x,8.572,0.0466691,8.4485,0.0106066,8.521,0.154149,8.538,0.00848528,8.285,0.101823,x,x,8.534,0.231931,x,x,8.5485,0.105359,8.723,0.0381838,x,x,8.4745,0.0756604,x,x,8.4505,0.275065,8.7585,0.156271,x,x,8.621,0.0183848,x,x,8.3455,0.0544472,x,x,x,x,x,x,x,x,x,x,8.383,0.108894,x,x,8.523,0.0353553,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,8.1795,0.301935,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,8.8755,0.0346482,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
36,https://genenetwork.org/show_trait?trait_id=A0A0G2K1U9_RTQAEALQRL&dataset=UND_NIDA_HXB-BXH_WBPep_log2z8_0221,rat,HXBBXH,UND_NIDA_HXB-BXH_WBPep_log2z8_0221,A0A0G2K1U9_RTQAEALQRL,Irgq,Immunity-related GTPase Q,,N/A,1,80.123844,Not available,292708,N/A,,+,,,80.123844,80.123844,10,40.704994,rsRn10012037,10.9074941217896,0.565,7.892380941481817,7.9435,0.0304056,7.9045,0.00212132,x,x,x,x,x,x,7.871,0.0268701,x,x,7.909,0.0155564,7.9225,0.0289914,x,x,x,x,x,x,7.8715,0.0346482,x,x,7.8785,0.0360624,7.869,0.00707107,7.8925,0.00777817,7.894,0.00989949,7.8835,0.0190919,x,x,7.9275,0.00636396,x,x,7.8665,0.00494975,7.898,0.00424264,x,x,7.886,0.00848528,x,x,7.8845,0.00353553,7.893,0.00282843,x,x,7.8915,0.00494975,x,x,7.899,0.0127279,x,x,x,x,x,x,x,x,x,x,7.861,0.00424264,x,x,7.8935,0.0247487,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.9435,0.0304056,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.9045,0.00212132,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
37,https://genenetwork.org/show_trait?trait_id=A0A0G2K1U9_RTDGQGEDPPEVLEEEKA&dataset=UND_NIDA_HXB-BXH_WBPep_log2z8_0221,rat,HXBBXH,UND_NIDA_HXB-BXH_WBPep_log2z8_0221,A0A0G2K1U9_RTDGQGEDPPEVLEEEKA,Irgq,Immunity-related GTPase Q,,N/A,1,80.123844,Not available,292708,N/A,,+,,,80.123844,80.123844,3,162.283641,rsRn10005023,9.08097535849662,0.678,7.839261895134335,7.7885,0.0106066,7.848,0.0155564,x,x,x,x,x,x,7.832,0.019799,x,x,7.8525,0.00070711,7.829,0.0113137,x,x,x,x,x,x,7.836,0.00989949,x,x,7.8155,0.0162635,7.845,0.0,7.841,0.00141421,7.8385,0.0162635,7.839,0.0212132,x,x,7.851,0.0282843,x,x,7.8435,0.0120208,7.8325,0.0233345,x,x,7.875,0.00424264,x,x,7.8655,0.0162635,7.8365,0.0233345,x,x,7.8435,0.00919239,x,x,7.843,0.0127279,x,x,x,x,x,x,x,x,x,x,7.8265,0.0148492,x,x,7.8425,0.0190919,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.7885,0.0106066,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.848,0.0155564,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
38,https://genenetwork.org/show_trait?trait_id=A0A0G2K1U9_RALGIEPAAVARE&dataset=UND_NIDA_HXB-BXH_WBPep_log2z8_0221,rat,HXBBXH,UND_NIDA_HXB-BXH_WBPep_log2z8_0221,A0A0G2K1U9_RALGIEPAAVARE,Irgq,Immunity-related GTPase Q,,N/A,1,80.123844,Not available,292708,N/A,,+,,,80.123844,80.123844,4,46.909857,rsRn10005360,16.3900502446285,0.098,7.93588095619565,8.234,0.0311127,8.0545,0.0417193,x,x,x,x,x,x,7.922,0.0353553,x,x,7.91,0.0212132,7.907,0.0452548,x,x,x,x,x,x,7.927,0.0961665,x,x,7.966,0.0551543,7.9025,0.0431335,7.913,0.00424264,7.913,0.0127279,7.8715,0.0431335,x,x,7.964,0.059397,x,x,7.89,0.00141421,7.916,0.00141421,x,x,7.901,0.00848528,x,x,7.8955,0.0275772,7.9465,0.00212132,x,x,7.908,0.00424264,x,x,7.8975,0.0417193,x,x,x,x,x,x,x,x,x,x,7.9005,0.00070711,x,x,7.914,0.0226274,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,8.234,0.0311127,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,8.0545,0.0417193,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
39,https://genenetwork.org/show_trait?trait_id=A0A0G2K1U9_RSLVSPDAPLVGVRT&dataset=UND_NIDA_HXB-BXH_WBPep_log2z8_0221,rat,HXBBXH,UND_NIDA_HXB-BXH_WBPep_log2z8_0221,A0A0G2K1U9_RSLVSPDAPLVGVRT,Irgq,Immunity-related GTPase Q,,N/A,1,80.123844,Not available,292708,N/A,,+,,,80.123844,80.123844,15,6.387324,rsRn10015250,10.2408167297937,0.844,8.05052389417376,8.103,0.0961665,8.074,0.0141421,x,x,x,x,x,x,8.0485,0.0106066,x,x,8.0895,0.026163,8.045,0.00282843,x,x,x,x,x,x,8.036,0.0890955,x,x,8.024,0.0325269,8.0135,0.0289914,8.054,0.00282843,8.064,0.0325269,8.0615,0.0205061,x,x,8.0745,0.026163,x,x,8.012,0.019799,8.04,0.00141421,x,x,8.0165,0.0148492,x,x,8.0415,0.033234,8.0735,0.0445477,x,x,8.0495,0.00070711,x,x,8.049,0.0240416,x,x,x,x,x,x,x,x,x,x,8.024,0.0155564,x,x,8.0675,0.00636396,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,8.103,0.0961665,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,8.074,0.0141421,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
40,https://genenetwork.org/show_trait?trait_id=A0A0G2K1U9_RALPTAQAGALLLALPPASPRA&dataset=UND_NIDA_HXB-BXH_WBPep_log2z8_0221,rat,HXBBXH,UND_NIDA_HXB-BXH_WBPep_log2z8_0221,A0A0G2K1U9_RALPTAQAGALLLALPPASPRA,Irgq,Immunity-related GTPase Q,,N/A,1,80.123844,Not available,292708,N/A,,+,,,80.123844,80.123844,15,92.533012,rsRn10015785,10.609590135396,0.47,7.857761882600331,7.8425,0.00777817,7.8605,0.00636396,x,x,x,x,x,x,7.838,0.0735391,x,x,7.875,0.00282843,7.8625,0.0162635,x,x,x,x,x,x,7.836,0.0127279,x,x,7.799,0.0113137,7.849,0.00141421,7.8965,0.0106066,7.8765,0.0289914,7.849,0.0311127,x,x,7.9075,0.00494975,x,x,7.835,0.0141421,7.8465,0.00353553,x,x,7.8675,0.0162635,x,x,7.875,0.0,7.818,0.0113137,x,x,7.887,0.00424264,x,x,7.876,0.00565685,x,x,x,x,x,x,x,x,x,x,7.852,0.0311127,x,x,7.864,0.0226274,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.8425,0.00777817,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.8605,0.00636396,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
41,https://genenetwork.org/show_trait?trait_id=A0A0G2K1U9_RLLPPAQDGFEVLGAAELEAVRE&dataset=UND_NIDA_HXB-BXH_WBPep_log2z8_0221,rat,HXBBXH,UND_NIDA_HXB-BXH_WBPep_log2z8_0221,A0A0G2K1U9_RLLPPAQDGFEVLGAAELEAVRE,Irgq,Immunity-related GTPase Q,,N/A,1,80.123844,Not available,292708,N/A,,+,,,80.123844,80.123844,20,20.28927,rsRn10018446,14.231046598947,0.567,7.871333372025263,7.7575,0.00636396,7.8825,0.0219203,x,x,x,x,x,x,7.8745,0.0176777,x,x,7.9,0.00707107,7.893,0.0,x,x,x,x,x,x,7.872,0.0155564,x,x,7.855,0.0268701,7.8825,0.00070711,7.872,0.00989949,7.8655,0.0176777,7.888,0.0226274,x,x,7.8645,0.00070711,x,x,7.867,0.0141421,7.8655,0.00070711,x,x,7.9135,0.0176777,x,x,7.8965,0.00636396,7.875,0.0438406,x,x,7.8745,0.00353553,x,x,7.8635,0.00636396,x,x,x,x,x,x,x,x,x,x,7.8605,0.0148492,x,x,7.875,0.0311127,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.7575,0.00636396,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,7.8825,0.0219203,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
