"Export Date: December 11, 2024"
Export Time: 12:36 GMT
Exported Row Number: 10000
"Funding for The GeneNetwork: NIGMS (R01 GM123489, 2017-2026), NIDA (P30 DA044223, 2017-2022), NIA (R01AG043930, 2013-2018), NIAAA (U01 AA016662, U01 AA013499, U24 AA013513, U01 AA014425, 2006-2017), NIDA/NIMH/NIAAA (P20-DA 21131, 2001-2012), NCI MMHCC (U01CA105417), NCRR/BIRN (U24 RR021760)"

Index,URL,Species,Group,Dataset,Record ID,Symbol,Description,ProbeTarget,PubMed_ID,Chr,Mb,Alias,Gene_ID,Homologene_ID,UniGene_ID,Strand_Probe,Probe_set_specificity,Probe_set_BLAT_score,Probe_set_BLAT_Mb_start,Probe_set_BLAT_Mb_end,QTL_Chr,QTL_Mb,Locus_at_Peak,Max_LRS,P_value_of_MAX,Mean_Expression,B6.01,B6.01_SE,B6.02,B6.02_SE,B6.03,B6.03_SE,B6.04,B6.04_SE,B6.05,B6.05_SE,B6.06,B6.06_SE,B6.07,B6.07_SE,B6.08,B6.08_SE,B6.09,B6.09_SE,B6.10,B6.10_SE,B6.11,B6.11_SE,B6.12,B6.12_SE,B6.13,B6.13_SE,B6.14,B6.14_SE,B6.15,B6.15_SE,B6.16,B6.16_SE,B6.17,B6.17_SE,D2.01,D2.01_SE,D2.02,D2.02_SE,D2.03,D2.03_SE,D2.04,D2.04_SE,D2.05,D2.05_SE,D2.06,D2.06_SE,D2.07,D2.07_SE,D2.08,D2.08_SE,D2.09,D2.09_SE,D2.10,D2.10_SE,D2.11,D2.11_SE,D2.12,D2.12_SE,D2.13,D2.13_SE,D2.14,D2.14_SE,D2.15,D2.15_SE,D2.16,D2.16_SE,D2GP.01,D2GP.01_SE,D2GP.02,D2GP.02_SE,D2GP.03,D2GP.03_SE,D2GP.04,D2GP.04_SE,D2GP.05,D2GP.05_SE,D2GP.06,D2GP.06_SE,D2GP.07,D2GP.07_SE,D2GP.08,D2GP.08_SE,D2GP.09,D2GP.09_SE,D2GP.10,D2GP.10_SE,D2GP.11,D2GP.11_SE,D2GP.12,D2GP.12_SE
57,https://genenetwork.org/show_trait?trait_id=10506313&dataset=UTHSC_mm9_B6D2_RetEx_0916,mouse,B6D2,UTHSC_mm9_B6D2_RetEx_0916,10506313,Lepr,leptin receptor,,N/A,4,101.768052,"Lepr, RP23-31K16.2, LEPROT, Leprb, MGC105189, Modb1, OB-RGRP, Obr, db, diabetes, obese-like, obl",16847,N/A,,+,0.0,0.0,101.768052,101.768112,,,,,,5.618333329094781,5.502,,5.005,,4.855,,5.981,,7.392,,6.023,,5.758,,5.209,,5.804,,5.207,,5.15,,5.634,,7.025,,5.504,,5.706,,5.466,,5.196,,6.825,,6.377,,5.468,,5.955,,5.832,,5.221,,5.144,,5.919,,5.35,,5.341,,5.637,,4.846,,5.843,,5.54,,5.065,,6.678,,4.942,,5.976,,4.254,,6.307,,5.148,,6.262,,5.789,,5.089,,5.435,,5.72,,4.599,,5.846,
58,https://genenetwork.org/show_trait?trait_id=10506314&dataset=UTHSC_mm9_B6D2_RetEx_0916,mouse,B6D2,UTHSC_mm9_B6D2_RetEx_0916,10506314,Lepr,leptin receptor,,N/A,4,101.771375,"Lepr, RP23-31K16.2, LEPROT, Leprb, MGC105189, Modb1, OB-RGRP, Obr, db, diabetes, obese-like, obl",16847,N/A,,+,0.0,0.0,101.771375,101.771425,,,,,,3.05124446021186,3.134,,2.967,,2.871,,3.22,,3.597,,4.109,,2.739,,3.052,,3.012,,2.78,,3.166,,2.831,,4.42,,2.781,,2.985,,2.808,,2.663,,3.641,,2.765,,3.365,,2.931,,2.678,,3.602,,3.229,,2.816,,3.251,,2.983,,2.697,,3.102,,2.729,,2.874,,2.903,,2.736,,2.912,,2.809,,2.826,,3.625,,3.083,,3.057,,2.853,,2.807,,2.999,,3.01,,2.773,,3.115,
59,https://genenetwork.org/show_trait?trait_id=10506315&dataset=UTHSC_mm9_B6D2_RetEx_0916,mouse,B6D2,UTHSC_mm9_B6D2_RetEx_0916,10506315,Lepr,leptin receptor,,N/A,4,101.772888,"Lepr, RP23-31K16.2, LEPROT, Leprb, MGC105189, Modb1, OB-RGRP, Obr, db, diabetes, obese-like, obl",16847,N/A,,+,0.0,0.0,101.772888,101.772983,,,,,,6.613044442070855,6.8,,7.05,,6.583,,7.313,,7.206,,7.343,,6.403,,5.59,,6.019,,6.88,,6.402,,7.028,,6.196,,6.371,,6.737,,5.862,,6.519,,7.467,,7.557,,7.33,,7.122,,7.173,,7.364,,5.735,,6.62,,6.305,,6.954,,6.91,,6.312,,6.321,,5.902,,6.005,,6.473,,6.348,,7.507,,6.372,,6.903,,6.733,,6.437,,6.306,,6.585,,6.131,,6.398,,5.561,,6.454,
60,https://genenetwork.org/show_trait?trait_id=10506316&dataset=UTHSC_mm9_B6D2_RetEx_0916,mouse,B6D2,UTHSC_mm9_B6D2_RetEx_0916,10506316,Lepr,leptin receptor,,N/A,4,101.774201,"Lepr, RP23-31K16.2, LEPROT, Leprb, MGC105189, Modb1, OB-RGRP, Obr, db, diabetes, obese-like, obl",16847,N/A,,+,0.0,0.0,101.774201,101.774225,,,,,,5.428733332951864,4.868,,5.344,,4.796,,5.635,,7.119,,6.808,,4.574,,4.389,,4.663,,5.611,,5.371,,6.26,,6.101,,5.222,,3.484,,4.185,,5.128,,7.127,,7.029,,6.42,,5.834,,6.459,,9.033,,5.005,,4.938,,5.671,,5.175,,4.059,,5.065,,5.479,,4.716,,5.35,,5.773,,3.98,,4.94,,5.442,,6.214,,5.265,,5.626,,5.514,,4.355,,4.507,,5.915,,4.487,,5.357,
61,https://genenetwork.org/show_trait?trait_id=10506317&dataset=UTHSC_mm9_B6D2_RetEx_0916,mouse,B6D2,UTHSC_mm9_B6D2_RetEx_0916,10506317,Lepr,leptin receptor,,N/A,4,101.77995,"Lepr, RP23-31K16.2, LEPROT, Leprb, MGC105189, Modb1, OB-RGRP, Obr, db, diabetes, obese-like, obl",16847,N/A,,+,0.0,0.0,101.77995,101.780091,,,,,,6.109644434187147,5.985,,6.23,,6.655,,6.083,,7.561,,6.214,,5.949,,6.2,,6.278,,6.604,,6.453,,6.0,,6.702,,6.319,,6.353,,5.87,,5.909,,5.87,,6.224,,6.958,,6.357,,5.89,,4.863,,6.408,,5.694,,5.963,,5.896,,6.068,,5.831,,5.454,,6.004,,5.4,,6.059,,5.845,,6.155,,6.01,,5.421,,6.425,,6.116,,5.819,,5.942,,6.354,,5.98,,6.054,,6.509,
62,https://genenetwork.org/show_trait?trait_id=10506318&dataset=UTHSC_mm9_B6D2_RetEx_0916,mouse,B6D2,UTHSC_mm9_B6D2_RetEx_0916,10506318,Lepr,leptin receptor,,N/A,4,101.780095,"Lepr, RP23-31K16.2, LEPROT, Leprb, MGC105189, Modb1, OB-RGRP, Obr, db, diabetes, obese-like, obl",16847,N/A,,+,0.0,0.0,101.780095,101.780121,,,,,,3.6959111160702176,3.24,,4.069,,3.453,,3.29,,2.775,,3.732,,3.901,,3.527,,3.398,,3.917,,3.247,,4.659,,3.046,,4.297,,4.035,,3.565,,3.411,,3.42,,3.924,,3.435,,3.604,,3.361,,3.563,,3.654,,3.338,,4.647,,3.385,,3.761,,3.895,,3.492,,3.905,,3.632,,3.942,,4.247,,3.392,,5.063,,4.006,,3.445,,3.212,,3.338,,3.779,,3.68,,4.065,,3.75,,3.819,
63,https://genenetwork.org/show_trait?trait_id=10506319&dataset=UTHSC_mm9_B6D2_RetEx_0916,mouse,B6D2,UTHSC_mm9_B6D2_RetEx_0916,10506319,Lepr,leptin receptor,,N/A,4,101.782583,"Lepr, RP23-31K16.2, LEPROT, Leprb, MGC105189, Modb1, OB-RGRP, Obr, db, diabetes, obese-like, obl",16847,N/A,,+,0.0,0.0,101.782583,101.782706,,,,,,6.68937775293986,6.667,,7.607,,6.386,,7.429,,8.531,,6.353,,5.941,,6.098,,6.466,,6.272,,6.692,,6.754,,6.983,,6.127,,6.674,,6.314,,6.248,,7.401,,7.364,,7.1,,6.601,,7.491,,7.857,,6.455,,6.436,,6.669,,5.937,,6.554,,5.725,,6.593,,6.563,,6.203,,6.305,,6.757,,6.756,,7.754,,7.637,,6.09,,6.424,,5.89,,5.75,,6.994,,6.921,,6.592,,6.661,
64,https://genenetwork.org/show_trait?trait_id=10506321&dataset=UTHSC_mm9_B6D2_RetEx_0916,mouse,B6D2,UTHSC_mm9_B6D2_RetEx_0916,10506321,Lepr,leptin receptor,,N/A,4,101.789274,"Lepr, RP23-31K16.2, LEPROT, Leprb, MGC105189, Modb1, OB-RGRP, Obr, db, diabetes, obese-like, obl",16847,N/A,,+,0.0,0.0,101.789274,101.789329,,,,,,3.808133363723755,4.491,,3.222,,3.229,,3.387,,5.497,,3.693,,3.654,,3.75,,3.914,,3.848,,3.73,,4.415,,3.185,,3.355,,4.276,,3.806,,3.536,,4.815,,3.726,,3.446,,3.689,,4.052,,4.211,,3.272,,4.333,,3.259,,3.908,,3.316,,3.4,,3.541,,4.122,,3.165,,3.585,,3.417,,3.565,,3.629,,4.939,,4.126,,3.543,,3.735,,4.847,,3.72,,3.924,,3.194,,3.899,
65,https://genenetwork.org/show_trait?trait_id=10506322&dataset=UTHSC_mm9_B6D2_RetEx_0916,mouse,B6D2,UTHSC_mm9_B6D2_RetEx_0916,10506322,Lepr,leptin receptor,,N/A,4,101.790825,"Lepr, RP23-31K16.2, LEPROT, Leprb, MGC105189, Modb1, OB-RGRP, Obr, db, diabetes, obese-like, obl",16847,N/A,,+,0.0,0.0,101.790825,101.790892,,,,,,6.291644435458713,7.17,,6.692,,6.139,,6.21,,8.085,,6.843,,5.778,,5.71,,5.969,,6.367,,5.773,,6.665,,6.717,,5.849,,6.24,,5.833,,5.566,,6.776,,6.439,,6.438,,6.008,,5.438,,6.453,,6.887,,5.813,,6.638,,6.148,,6.424,,6.084,,6.197,,6.095,,5.759,,6.378,,6.394,,5.994,,6.485,,6.79,,6.561,,6.556,,6.243,,5.824,,5.769,,6.624,,6.472,,5.831,
66,https://genenetwork.org/show_trait?trait_id=10506323&dataset=UTHSC_mm9_B6D2_RetEx_0916,mouse,B6D2,UTHSC_mm9_B6D2_RetEx_0916,10506323,Lepr,leptin receptor,,N/A,4,101.792029,"Lepr, RP23-31K16.2, LEPROT, Leprb, MGC105189, Modb1, OB-RGRP, Obr, db, diabetes, obese-like, obl",16847,N/A,,+,0.0,0.0,101.792029,101.792066,,,,,,6.26377780702379,6.48,,6.884,,5.813,,7.052,,8.775,,6.2,,5.968,,5.967,,5.752,,6.223,,5.371,,7.326,,6.031,,4.917,,6.013,,6.037,,5.748,,6.994,,6.709,,7.274,,6.688,,5.654,,6.96,,6.436,,6.012,,6.287,,5.784,,6.181,,6.15,,6.573,,5.558,,5.284,,6.609,,6.263,,6.93,,6.543,,7.248,,6.491,,6.32,,6.168,,5.785,,5.539,,6.212,,4.649,,6.012,
67,https://genenetwork.org/show_trait?trait_id=10506324&dataset=UTHSC_mm9_B6D2_RetEx_0916,mouse,B6D2,UTHSC_mm9_B6D2_RetEx_0916,10506324,Lepr,leptin receptor,,N/A,4,101.792092,"Lepr, RP23-31K16.2, LEPROT, Leprb, MGC105189, Modb1, OB-RGRP, Obr, db, diabetes, obese-like, obl",16847,N/A,,+,0.0,0.0,101.792092,101.792193,,,,,,5.030666669209798,6.837,,5.874,,4.758,,6.684,,6.874,,4.384,,4.551,,4.629,,4.576,,4.879,,4.234,,5.01,,5.612,,5.013,,4.491,,4.47,,4.501,,5.897,,5.864,,7.709,,5.097,,4.292,,5.536,,4.217,,4.427,,4.607,,5.015,,4.879,,4.722,,4.0,,4.228,,4.353,,4.337,,5.346,,6.626,,4.882,,6.437,,4.535,,4.802,,4.854,,4.651,,4.253,,4.687,,4.012,,4.738,
68,https://genenetwork.org/show_trait?trait_id=10506325&dataset=UTHSC_mm9_B6D2_RetEx_0916,mouse,B6D2,UTHSC_mm9_B6D2_RetEx_0916,10506325,Lepr,leptin receptor,,N/A,4,101.811366,"Lepr, RP23-31K16.2, LEPROT, Leprb, MGC105189, Modb1, OB-RGRP, Obr, db, diabetes, obese-like, obl",16847,N/A,,+,0.0,0.0,101.811366,101.81139,,,,,,5.294933297899035,6.303,,5.272,,6.389,,5.219,,5.068,,6.085,,5.985,,3.909,,5.106,,4.529,,5.172,,5.913,,2.998,,5.445,,4.665,,5.001,,3.765,,5.886,,6.428,,5.962,,5.282,,6.365,,6.456,,5.889,,6.209,,5.502,,5.199,,3.848,,5.528,,4.423,,5.259,,5.014,,5.169,,5.933,,7.746,,3.551,,5.588,,3.775,,4.725,,5.972,,4.988,,5.146,,5.254,,4.818,,5.533,
69,https://genenetwork.org/show_trait?trait_id=10506326&dataset=UTHSC_mm9_B6D2_RetEx_0916,mouse,B6D2,UTHSC_mm9_B6D2_RetEx_0916,10506326,Lepr,leptin receptor,,N/A,4,101.812267,"Lepr, RP23-31K16.2, LEPROT, Leprb, MGC105189, Modb1, OB-RGRP, Obr, db, diabetes, obese-like, obl",16847,N/A,,+,0.0,0.0,101.812267,101.812291,,,,,,6.07380002339681,6.766,,7.399,,6.252,,6.352,,6.886,,5.546,,6.437,,5.712,,5.95,,4.668,,6.433,,5.354,,7.543,,6.475,,7.058,,6.514,,4.342,,6.188,,5.31,,7.807,,6.283,,6.506,,7.073,,4.893,,6.268,,5.405,,6.319,,5.003,,5.235,,5.515,,5.529,,6.189,,5.665,,6.572,,6.718,,4.052,,7.691,,5.012,,6.486,,5.991,,6.085,,6.473,,4.984,,5.592,,6.79,
70,https://genenetwork.org/show_trait?trait_id=10506327&dataset=UTHSC_mm9_B6D2_RetEx_0916,mouse,B6D2,UTHSC_mm9_B6D2_RetEx_0916,10506327,Lepr,leptin receptor,,N/A,4,101.813367,"Lepr, RP23-31K16.2, LEPROT, Leprb, MGC105189, Modb1, OB-RGRP, Obr, db, diabetes, obese-like, obl",16847,N/A,,+,0.0,0.0,101.813367,101.813391,,,,,,5.796800020005968,6.733,,7.912,,6.3,,6.323,,9.268,,5.966,,4.93,,4.616,,5.371,,5.645,,6.404,,6.662,,5.761,,6.085,,5.578,,5.46,,6.036,,7.127,,5.658,,7.281,,5.453,,4.943,,7.475,,5.236,,5.935,,6.122,,5.061,,4.585,,5.215,,5.175,,4.504,,5.785,,4.622,,5.295,,6.863,,5.697,,7.619,,4.987,,4.796,,5.3,,4.767,,4.651,,5.631,,5.642,,4.381,
71,https://genenetwork.org/show_trait?trait_id=10506328&dataset=UTHSC_mm9_B6D2_RetEx_0916,mouse,B6D2,UTHSC_mm9_B6D2_RetEx_0916,10506328,Lepr,leptin receptor,,N/A,4,101.814741,"Lepr, RP23-31K16.2, LEPROT, Leprb, MGC105189, Modb1, OB-RGRP, Obr, db, diabetes, obese-like, obl",16847,N/A,,+,0.0,0.0,101.814741,101.815025,,,,,,4.5791555457644995,4.936,,4.807,,4.999,,4.946,,6.2,,4.547,,4.27,,3.716,,4.546,,4.322,,4.4,,4.802,,4.548,,4.56,,3.907,,4.316,,5.507,,3.319,,5.276,,6.028,,3.825,,4.365,,4.478,,4.794,,3.653,,4.313,,4.417,,4.049,,4.364,,5.007,,4.467,,3.682,,4.677,,4.113,,4.567,,4.39,,5.588,,3.951,,4.561,,4.859,,5.005,,4.86,,5.22,,4.342,,4.563,
72,https://genenetwork.org/show_trait?trait_id=10506329&dataset=UTHSC_mm9_B6D2_RetEx_0916,mouse,B6D2,UTHSC_mm9_B6D2_RetEx_0916,10506329,Lepr,leptin receptor,,N/A,4,101.815435,"Lepr, RP23-31K16.2, LEPROT, Leprb, MGC105189, Modb1, OB-RGRP, Obr, db, diabetes, obese-like, obl",16847,N/A,,+,0.0,0.0,101.815435,101.815459,,,,,,3.2395111242930095,3.122,,3.485,,3.65,,3.022,,6.156,,2.914,,3.037,,2.657,,3.13,,2.977,,2.929,,3.679,,2.756,,2.602,,3.391,,3.572,,3.063,,5.379,,4.902,,3.089,,3.457,,2.721,,2.768,,3.006,,3.247,,3.479,,3.209,,2.882,,2.934,,2.891,,3.144,,2.843,,2.581,,3.09,,2.671,,3.193,,2.576,,2.974,,3.306,,3.059,,2.764,,3.766,,3.033,,3.966,,2.706,
73,https://genenetwork.org/show_trait?trait_id=10506301&dataset=UTHSC_mm9_B6D2_Ret_0916,mouse,B6D2,UTHSC_mm9_B6D2_Ret_0916,10506301,Lepr,leptin receptor,,N/A,4,101.717439,"Lepr, RP23-31K16.2, LEPROT, Leprb, MGC105189, Modb1, OB-RGRP, Obr, db, diabetes, obese-like, obl",16847,N/A,,+,0.0,0.0,101.717439,101.815572,,,,,,5.660155561235216,5.573,,5.39,,5.554,,5.719,,6.452,,5.641,,5.564,,5.491,,5.554,,5.708,,5.586,,5.722,,5.874,,5.576,,5.589,,5.377,,5.51,,6.038,,5.824,,5.831,,5.606,,5.607,,5.948,,5.706,,5.498,,5.66,,5.694,,5.567,,5.579,,5.545,,5.665,,5.416,,5.631,,5.388,,5.659,,5.625,,6.248,,5.735,,5.647,,5.518,,5.508,,5.649,,5.703,,5.624,,5.708,
74,https://genenetwork.org/show_trait?trait_id=10385501&dataset=UTHSC_mm9_B6D2_RetEx_0916,mouse,B6D2,UTHSC_mm9_B6D2_RetEx_0916,10385501,Irgm1,immunity-related GTPase family M member 1,,N/A,11,48.865606,"Irgm1, RP23-14F5.1, Ifi1, Iigp3, Iipg3, Irgm, LRG-47",15944,N/A,,-,0.0,0.0,48.865606,48.866859,,,,,,7.406133344438341,6.826,,7.339,,7.148,,7.369,,7.124,,7.278,,7.395,,7.823,,7.596,,7.524,,7.787,,7.363,,7.661,,7.48,,7.595,,7.715,,8.072,,6.738,,7.177,,7.361,,6.903,,7.23,,6.947,,7.32,,7.431,,7.237,,7.349,,8.018,,7.706,,7.38,,8.327,,7.77,,7.632,,7.371,,6.863,,7.287,,7.447,,7.321,,7.158,,7.024,,7.477,,7.352,,7.261,,7.629,,7.465,
75,https://genenetwork.org/show_trait?trait_id=10385502&dataset=UTHSC_mm9_B6D2_RetEx_0916,mouse,B6D2,UTHSC_mm9_B6D2_RetEx_0916,10385502,Irgm1,immunity-related GTPase family M member 1,,N/A,11,48.868562,"Irgm1, RP23-14F5.1, Ifi1, Iigp3, Iipg3, Irgm, LRG-47",15944,N/A,,-,0.0,0.0,48.868562,48.868757,,,,,,7.3152444627549915,7.456,,7.675,,7.262,,7.743,,7.431,,7.234,,7.39,,6.944,,7.472,,6.944,,6.658,,8.05,,7.351,,7.337,,6.864,,7.277,,7.384,,7.629,,7.326,,8.297,,7.645,,6.868,,7.355,,7.242,,7.116,,7.396,,6.985,,7.077,,7.265,,7.291,,7.333,,7.603,,7.103,,7.29,,7.842,,7.144,,7.52,,7.101,,7.275,,6.872,,7.214,,7.102,,7.24,,7.18,,7.403,
76,https://genenetwork.org/show_trait?trait_id=10385503&dataset=UTHSC_mm9_B6D2_RetEx_0916,mouse,B6D2,UTHSC_mm9_B6D2_RetEx_0916,10385503,Irgm1,immunity-related GTPase family M member 1,,N/A,11,48.871094,"Irgm1, RP23-14F5.1, Ifi1, Iigp3, Iipg3, Irgm, LRG-47",15944,N/A,,-,0.0,0.0,48.871094,48.871345,,,,,,6.957355573442247,6.581,,7.039,,6.959,,6.812,,5.76,,6.78,,6.692,,7.857,,7.329,,6.98,,7.422,,7.475,,7.121,,7.25,,7.408,,7.383,,7.95,,6.663,,6.091,,6.034,,7.016,,6.622,,6.456,,6.936,,6.931,,6.417,,7.307,,7.835,,7.247,,7.205,,8.126,,7.188,,7.563,,6.84,,5.731,,6.508,,6.531,,6.946,,6.306,,6.938,,6.955,,6.882,,6.622,,7.312,,7.075,
77,https://genenetwork.org/show_trait?trait_id=10385500&dataset=UTHSC_mm9_B6D2_Ret_0916,mouse,B6D2,UTHSC_mm9_B6D2_Ret_0916,10385500,Irgm1,immunity-related GTPase family M member 1,,N/A,11,48.865247,"Irgm1, RP23-14F5.1, Ifi1, Iigp3, Iipg3, Irgm, LRG-47",15944,N/A,,-,0.0,0.0,48.865247,48.871367,,,,,,7.7362000041537815,7.186,,7.656,,7.693,,7.544,,6.978,,7.562,,7.71,,8.215,,7.992,,7.762,,8.131,,8.151,,7.848,,7.892,,8.047,,8.045,,8.432,,7.382,,7.265,,7.432,,7.67,,7.264,,7.015,,7.741,,7.746,,7.483,,7.738,,8.329,,8.037,,7.861,,8.73,,8.109,,8.063,,7.64,,7.168,,7.524,,7.476,,7.735,,7.485,,7.366,,7.8,,7.651,,7.644,,8.023,,7.908,
78,https://genenetwork.org/show_trait?trait_id=10538187&dataset=UTHSC_mm9_B6D2_Ret_0916,mouse,B6D2,UTHSC_mm9_B6D2_Ret_0916,10538187,Gpnmb,"glycoprotein nonmetastatic melanoma protein B (cancer antigen, innate immunity, and glaucoma)",,N/A,6,49.036625,"Dchil, ipd, osteoactivin, OA, NMB, HGFIN, GPNMB",93695,N/A,,+,0.0,0.0,49.036625,49.058108,,,,,,8.919733322991265,8.133,,8.13,,8.44,,8.67,,10.778,,9.412,,9.431,,9.708,,8.931,,9.652,,11.02,,10.067,,10.553,,8.634,,8.745,,9.216,,10.139,,8.1,,8.352,,8.07,,8.091,,8.597,,9.168,,7.601,,8.787,,7.786,,7.735,,7.939,,7.95,,8.145,,7.969,,8.315,,8.185,,9.205,,8.602,,9.296,,8.325,,10.562,,9.223,,9.474,,9.373,,9.172,,9.467,,9.214,,9.026,
79,https://genenetwork.org/show_trait?trait_id=10538188&dataset=UTHSC_mm9_B6D2_RetEx_0916,mouse,B6D2,UTHSC_mm9_B6D2_RetEx_0916,10538188,Gpnmb,"glycoprotein nonmetastatic melanoma protein B (cancer antigen, innate immunity, and glaucoma); exon 1",exon 1,N/A,6,49.036759,"Dchil, ipd, osteoactivin, OA, NMB, HGFIN, GPNMB",93695,N/A,,+,0.0,0.0,49.036759,49.036785,,,,,,9.46239997016059,9.006,,9.348,,9.217,,9.791,,11.206,,9.785,,9.153,,9.351,,9.261,,9.403,,10.512,,10.447,,10.408,,8.902,,8.6,,9.158,,9.849,,10.151,,9.703,,9.818,,8.973,,9.778,,9.988,,8.851,,9.36,,8.654,,8.788,,8.711,,8.752,,8.926,,8.56,,8.907,,9.225,,9.584,,9.85,,9.425,,10.621,,10.044,,9.51,,9.6,,9.452,,9.268,,9.473,,9.095,,9.344,
80,https://genenetwork.org/show_trait?trait_id=10538189&dataset=UTHSC_mm9_B6D2_RetEx_0916,mouse,B6D2,UTHSC_mm9_B6D2_RetEx_0916,10538189,Gpnmb,"glycoprotein nonmetastatic melanoma protein B (cancer antigen, innate immunity, and glaucoma); exon 2",exon 2,N/A,6,49.042777,"Dchil, ipd, osteoactivin, OA, NMB, HGFIN, GPNMB",93695,N/A,,+,0.0,0.0,49.042777,49.042859,,,,,,8.869444370269775,8.051,,7.376,,8.207,,8.485,,11.098,,9.534,,9.385,,9.891,,8.988,,9.818,,10.925,,10.567,,10.576,,8.5,,8.888,,9.278,,10.199,,7.967,,8.496,,7.319,,7.878,,8.306,,9.094,,7.365,,9.205,,7.664,,7.727,,7.749,,7.743,,8.102,,7.693,,8.264,,7.871,,9.195,,7.916,,9.333,,7.582,,10.94,,9.686,,9.551,,9.473,,9.29,,9.669,,9.182,,9.099,
81,https://genenetwork.org/show_trait?trait_id=10538190&dataset=UTHSC_mm9_B6D2_RetEx_0916,mouse,B6D2,UTHSC_mm9_B6D2_RetEx_0916,10538190,Gpnmb,"glycoprotein nonmetastatic melanoma protein B (cancer antigen, innate immunity, and glaucoma); exon 3",exon 3,N/A,6,49.044006,"Dchil, ipd, osteoactivin, OA, NMB, HGFIN, GPNMB",93695,N/A,,+,0.0,0.0,49.044006,49.044125,,,,,,7.66935560438368,6.915,,6.938,,7.505,,7.653,,9.89,,8.731,,8.644,,9.064,,7.474,,8.656,,10.068,,8.645,,9.717,,7.175,,7.107,,8.142,,9.156,,7.192,,7.04,,6.316,,6.584,,7.245,,7.592,,6.208,,7.317,,6.941,,6.43,,6.961,,6.682,,6.79,,6.663,,6.742,,7.135,,7.771,,7.056,,8.159,,7.545,,8.712,,7.889,,7.953,,7.863,,7.842,,7.948,,7.822,,7.243,
82,https://genenetwork.org/show_trait?trait_id=10538194&dataset=UTHSC_mm9_B6D2_RetEx_0916,mouse,B6D2,UTHSC_mm9_B6D2_RetEx_0916,10538194,Gpnmb,"glycoprotein nonmetastatic melanoma protein B (cancer antigen, innate immunity, and glaucoma); exon 6",exon 6,N/A,6,49.04775,"Dchil, ipd, osteoactivin, OA, NMB, HGFIN, GPNMB",93695,N/A,,+,0.0,0.0,49.04775,49.047932,,,,,,9.3246000289917,8.766,,8.716,,8.695,,8.767,,11.704,,10.246,,9.793,,10.08,,9.395,,10.075,,11.468,,11.145,,11.712,,9.061,,9.505,,9.717,,10.548,,8.423,,8.502,,8.365,,7.799,,9.379,,10.094,,7.169,,8.839,,7.138,,7.771,,7.379,,7.983,,7.992,,7.822,,8.366,,7.994,,9.876,,9.602,,9.788,,9.544,,11.237,,9.726,,10.127,,9.712,,9.743,,10.301,,9.865,,9.678,
83,https://genenetwork.org/show_trait?trait_id=10538195&dataset=UTHSC_mm9_B6D2_RetEx_0916,mouse,B6D2,UTHSC_mm9_B6D2_RetEx_0916,10538195,Gpnmb,"glycoprotein nonmetastatic melanoma protein B (cancer antigen, innate immunity, and glaucoma); exon 7",exon 7,N/A,6,49.050454,"Dchil, ipd, osteoactivin, OA, NMB, HGFIN, GPNMB",93695,N/A,,+,0.0,0.0,49.050454,49.050508,,,,,,6.82782228257921,4.769,,5.961,,6.119,,6.565,,7.774,,7.534,,7.155,,8.246,,7.125,,7.677,,8.978,,7.078,,8.737,,6.992,,6.589,,7.938,,8.379,,5.459,,6.184,,6.852,,5.978,,6.205,,5.818,,5.604,,6.813,,5.139,,5.673,,5.841,,6.03,,5.853,,6.26,,6.212,,6.776,,7.226,,7.056,,7.68,,5.499,,9.583,,6.878,,7.4,,7.794,,6.227,,6.588,,7.326,,7.682,
84,https://genenetwork.org/show_trait?trait_id=10538196&dataset=UTHSC_mm9_B6D2_RetEx_0916,mouse,B6D2,UTHSC_mm9_B6D2_RetEx_0916,10538196,Gpnmb,"glycoprotein nonmetastatic melanoma protein B (cancer antigen, innate immunity, and glaucoma); exon 8",exon 8,N/A,6,49.051033,"Dchil, ipd, osteoactivin, OA, NMB, HGFIN, GPNMB",93695,N/A,,+,0.0,0.0,49.051033,49.051113,,,,,,6.943288877275255,5.594,,6.169,,6.495,,6.323,,8.682,,7.734,,7.88,,8.127,,7.191,,8.158,,10.147,,8.926,,8.67,,6.475,,6.865,,7.87,,8.446,,6.032,,4.902,,5.2,,5.853,,6.336,,6.672,,4.718,,7.08,,5.755,,5.7,,6.156,,5.513,,5.796,,5.933,,6.338,,5.743,,7.247,,6.562,,7.643,,5.484,,9.217,,7.337,,7.514,,7.704,,7.751,,7.553,,7.68,,7.277,
